ID,Timestamp,From MAC,To MAC,A,B,C,D,E,F
3632,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1533,1697,1755,0,0,OK
3631,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1500,1627,1802,0,0,OK
3630,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1511,1582,1813,0,0,OK
3629,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1438,1241,1745,0,0,OK
3628,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1466,1332,1763,0,0,OK
3627,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1396,1110,1565,0,0,OK
3626,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1465,1139,1495,0,0,OK
3625,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1471,1182,1492,0,0,OK
3624,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1487,1164,1509,0,0,OK
3623,2025-12-02 11:58:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1531,1202,1564,0,0,OK
3622,2025-12-02 11:58:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1580,1234,1580,0,0,OK
3621,2025-12-02 11:58:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1575,1142,1591,0,0,OK
3620,2025-12-02 11:58:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1610,1284,1651,0,0,OK
3619,2025-12-02 11:58:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1604,1306,1693,0,0,OK
3618,2025-12-02 11:58:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1584,1454,1792,0,0,OK
3617,2025-12-02 11:58:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1510,1498,1786,0,0,OK
3616,2025-12-02 11:58:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1545,1493,1765,0,0,OK
3615,2025-12-02 11:58:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1490,1553,1863,0,0,OK
3614,2025-12-02 11:58:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1454,1613,1729,0,0,OK
3613,2025-12-02 11:58:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1572,1733,1742,0,0,OK
3612,2025-12-02 11:58:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1560,1867,1720,0,0,OK
3611,2025-12-02 11:58:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1585,1821,1713,0,0,OK
3610,2025-12-02 11:58:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1618,1764,1724,0,0,OK
3609,2025-12-02 11:58:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1534,1632,1722,0,0,OK
3608,2025-12-02 11:58:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1658,1549,1715,0,0,OK
3607,2025-12-02 11:58:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1701,1448,1654,0,0,OK
3606,2025-12-02 11:58:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1727,1531,1646,0,0,OK
3605,2025-12-02 11:58:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1739,1538,1680,0,0,OK
3604,2025-12-02 11:58:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1714,1565,1676,0,0,OK
3603,2025-12-02 11:58:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1745,1561,1685,0,0,OK
3602,2025-12-02 11:58:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1720,1574,1693,0,0,OK
3601,2025-12-02 11:58:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1693,1576,1726,0,0,OK
3600,2025-12-02 11:58:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1649,1627,1738,0,0,OK
3599,2025-12-02 11:58:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1683,1422,1832,0,0,OK
3598,2025-12-02 11:58:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1556,1647,1756,0,0,OK
3597,2025-12-02 11:58:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2765,2855,2850,0,0,OK
3596,2025-12-02 11:58:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1640,1626,1729,0,0,OK
3595,2025-12-02 11:58:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1359,1753,1687,0,0,OK
3594,2025-12-02 11:58:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1690,1622,0,0,OK
3593,2025-12-02 11:58:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1324,1746,1545,0,0,OK
3592,2025-12-02 11:58:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2854,2625,2620,0,0,OK
3591,2025-12-02 11:58:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2834,2656,2659,0,0,OK
3590,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2816,2736,2729,0,0,OK
3589,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2765,2847,2841,0,0,OK
3588,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2032,2355,2176,0,0,OK
3587,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1362,1760,1368,0,0,OK
3586,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1752,1362,0,0,OK
3585,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1750,1359,0,0,OK
3584,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1389,1750,1361,0,0,OK
3583,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1391,1750,1356,0,0,OK
3582,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1759,1363,0,0,OK
3581,2025-12-02 11:58:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1377,1750,1363,0,0,OK
3580,2025-12-02 11:58:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1750,1362,0,0,OK
3579,2025-12-02 11:58:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1378,1749,1360,0,0,OK
3578,2025-12-02 11:58:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1377,1741,1363,0,0,OK
3577,2025-12-02 11:58:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1755,1357,0,0,OK
3576,2025-12-02 11:58:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1754,1357,0,0,OK
3575,2025-12-02 11:58:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1754,1363,0,0,OK
3574,2025-12-02 11:58:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1751,1358,0,0,OK
3573,2025-12-02 11:58:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1390,1752,1362,0,0,OK
3572,2025-12-02 11:58:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1392,1749,1359,0,0,OK
3571,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1754,1359,0,0,OK
3570,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1751,1362,0,0,OK
3569,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1378,1754,1364,0,0,OK
3568,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1390,1755,1359,0,0,OK
3567,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1750,1363,0,0,OK
3566,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1742,1361,0,0,OK
3565,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1749,1356,0,0,OK
3564,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1748,1360,0,0,OK
3563,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1750,1356,0,0,OK
3562,2025-12-02 11:58:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1749,1359,0,0,OK
3561,2025-12-02 11:58:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1749,1360,0,0,OK
3560,2025-12-02 11:58:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1749,1357,0,0,OK
3559,2025-12-02 11:58:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1754,1364,0,0,OK
3558,2025-12-02 11:58:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1752,1364,0,0,OK
3557,2025-12-02 11:58:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1377,1751,1364,0,0,OK
3556,2025-12-02 11:58:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1753,1367,0,0,OK
3555,2025-12-02 11:58:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1754,1359,0,0,OK
3554,2025-12-02 11:58:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1754,1364,0,0,OK
3553,2025-12-02 11:58:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1753,1359,0,0,OK
3552,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1392,1749,1356,0,0,OK
3551,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1746,1360,0,0,OK
3550,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1747,1357,0,0,OK
3549,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1752,1363,0,0,OK
3548,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1748,1359,0,0,OK
3547,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1746,1360,0,0,OK
3546,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1750,1359,0,0,OK
3545,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1754,1361,0,0,OK
3544,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1755,1359,0,0,OK
3543,2025-12-02 11:58:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1749,1364,0,0,OK
3542,2025-12-02 11:58:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1746,1360,0,0,OK
3541,2025-12-02 11:58:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1379,1749,1360,0,0,OK
3540,2025-12-02 11:58:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1377,1751,1364,0,0,OK
3539,2025-12-02 11:58:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1751,1364,0,0,OK
3538,2025-12-02 11:58:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1379,1752,1359,0,0,OK
3537,2025-12-02 11:57:29,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1755,1359,0,0,OK
3536,2025-12-02 11:57:28,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1755,1364,0,0,OK
3535,2025-12-02 11:57:27,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1753,1364,0,0,OK
3534,2025-12-02 11:57:26,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1749,1360,0,0,OK
3533,2025-12-02 11:57:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1748,1361,0,0,OK
3532,2025-12-02 11:57:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1379,1749,1363,0,0,OK
3531,2025-12-02 11:57:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1748,1362,0,0,OK
3530,2025-12-02 11:57:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1393,1749,1357,0,0,OK
3529,2025-12-02 11:57:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1750,1363,0,0,OK
3528,2025-12-02 11:57:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1756,1364,0,0,OK
3527,2025-12-02 11:57:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1750,1363,0,0,OK
3526,2025-12-02 11:57:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1744,1362,0,0,OK
3525,2025-12-02 11:57:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1757,1359,0,0,OK
3524,2025-12-02 11:57:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1742,1357,0,0,OK
3523,2025-12-02 11:57:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1754,1362,0,0,OK
3522,2025-12-02 11:57:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1751,1364,0,0,OK
3521,2025-12-02 11:57:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1751,1365,0,0,OK
3520,2025-12-02 11:57:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1750,1365,0,0,OK
3519,2025-12-02 11:57:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1749,1364,0,0,OK
3518,2025-12-02 11:57:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1752,1363,0,0,OK
3517,2025-12-02 11:57:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1755,1364,0,0,OK
3516,2025-12-02 11:57:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1752,1363,0,0,OK
3515,2025-12-02 11:57:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1742,1357,0,0,OK
3514,2025-12-02 11:57:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1749,1364,0,0,OK
3513,2025-12-02 11:57:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1379,1747,1363,0,0,OK
3512,2025-12-02 11:57:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1379,1749,1359,0,0,OK
3511,2025-12-02 11:57:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1747,1356,0,0,OK
3510,2025-12-02 11:57:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1749,1359,0,0,OK
3509,2025-12-02 11:57:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1377,1750,1364,0,0,OK
3508,2025-12-02 11:57:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1748,1364,0,0,OK
3507,2025-12-02 11:56:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1754,1364,0,0,OK
3506,2025-12-02 11:56:58,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1379,1753,1364,0,0,OK
3505,2025-12-02 11:56:57,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1752,1359,0,0,OK
3504,2025-12-02 11:56:56,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1749,1361,0,0,OK
3503,2025-12-02 11:56:55,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1752,1364,0,0,OK
3502,2025-12-02 11:56:54,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1751,1363,0,0,OK
3501,2025-12-02 11:56:53,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1377,1746,1356,0,0,OK
3500,2025-12-02 11:56:52,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1750,1362,0,0,OK
3499,2025-12-02 11:56:51,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1748,1364,0,0,OK
3498,2025-12-02 11:56:50,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1751,1363,0,0,OK
3497,2025-12-02 11:56:49,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1377,1748,1360,0,0,OK
3496,2025-12-02 11:56:48,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1378,1750,1361,0,0,OK
3495,2025-12-02 11:56:47,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1379,1750,1359,0,0,OK
3494,2025-12-02 11:56:46,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1379,1746,1361,0,0,OK
3493,2025-12-02 11:56:45,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1749,1358,0,0,OK
3492,2025-12-02 11:56:44,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1747,1357,0,0,OK
3491,2025-12-02 11:56:43,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1392,1754,1356,0,0,OK
3490,2025-12-02 11:56:42,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1747,1356,0,0,OK
3489,2025-12-02 11:56:41,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1377,1750,1358,0,0,OK
3488,2025-12-02 11:56:40,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1749,1356,0,0,OK
3487,2025-12-02 11:56:39,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1749,1364,0,0,OK
3486,2025-12-02 11:56:38,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1751,1361,0,0,OK
3485,2025-12-02 11:56:37,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1753,1355,0,0,OK
3484,2025-12-02 11:56:36,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1745,1364,0,0,OK
3483,2025-12-02 11:56:35,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1761,1359,0,0,OK
3482,2025-12-02 11:56:34,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1750,1359,0,0,OK
3481,2025-12-02 11:56:33,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1749,1358,0,0,OK
3480,2025-12-02 11:56:32,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1749,1359,0,0,OK
3479,2025-12-02 11:56:31,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1752,1362,0,0,OK
3478,2025-12-02 11:56:30,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1752,1359,0,0,OK
3477,2025-12-02 11:56:29,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1755,1363,0,0,OK
3476,2025-12-02 11:56:28,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1755,1371,0,0,OK
3475,2025-12-02 11:56:27,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1746,1361,0,0,OK
3474,2025-12-02 11:56:26,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1749,1358,0,0,OK
3473,2025-12-02 11:56:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1752,1359,0,0,OK
3472,2025-12-02 11:56:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1750,1364,0,0,OK
3471,2025-12-02 11:56:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1389,1751,1360,0,0,OK
3470,2025-12-02 11:56:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1749,1357,0,0,OK
3469,2025-12-02 11:56:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1752,1356,0,0,OK
3468,2025-12-02 11:56:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1751,1364,0,0,OK
3467,2025-12-02 11:56:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1749,1360,0,0,OK
3466,2025-12-02 11:56:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1749,1360,0,0,OK
3465,2025-12-02 11:56:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1754,1365,0,0,OK
3464,2025-12-02 11:56:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1748,1360,0,0,OK
3463,2025-12-02 11:56:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1754,1360,0,0,OK
3462,2025-12-02 11:56:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1745,1363,0,0,OK
3461,2025-12-02 11:56:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1753,1360,0,0,OK
3460,2025-12-02 11:56:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1749,1361,0,0,OK
3459,2025-12-02 11:56:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1746,1355,0,0,OK
3458,2025-12-02 11:56:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1379,1747,1360,0,0,OK
3457,2025-12-02 11:56:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1748,1364,0,0,OK
3456,2025-12-02 11:56:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1752,1362,0,0,OK
3455,2025-12-02 11:56:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1752,1363,0,0,OK
3454,2025-12-02 11:56:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1748,1360,0,0,OK
3453,2025-12-02 11:56:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1390,1757,1357,0,0,OK
3452,2025-12-02 11:56:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1756,1362,0,0,OK
3451,2025-12-02 11:56:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1749,1357,0,0,OK
3450,2025-12-02 11:56:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1392,1749,1359,0,0,OK
3449,2025-12-02 11:56:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1750,1357,0,0,OK
3448,2025-12-02 11:56:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1381,1749,1360,0,0,OK
3447,2025-12-02 11:55:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1390,1752,1359,0,0,OK
3446,2025-12-02 11:55:58,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1758,1361,0,0,OK
3445,2025-12-02 11:55:57,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1750,1358,0,0,OK
3444,2025-12-02 11:55:56,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1746,1360,0,0,OK
3443,2025-12-02 11:55:55,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1749,1357,0,0,OK
3442,2025-12-02 11:55:54,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1751,1357,0,0,OK
3441,2025-12-02 11:55:53,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1753,1360,0,0,OK
3440,2025-12-02 11:55:52,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1392,1755,1363,0,0,OK
3439,2025-12-02 11:55:51,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1753,1358,0,0,OK
3438,2025-12-02 11:55:50,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1764,1364,0,0,OK
3437,2025-12-02 11:55:49,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1391,1750,1358,0,0,OK
3436,2025-12-02 11:55:48,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1746,1355,0,0,OK
3435,2025-12-02 11:55:47,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1382,1750,1357,0,0,OK
3434,2025-12-02 11:55:46,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1749,1359,0,0,OK
3433,2025-12-02 11:55:45,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1749,1359,0,0,OK
3432,2025-12-02 11:55:44,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1750,1360,0,0,OK
3431,2025-12-02 11:55:43,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1751,1356,0,0,OK
3430,2025-12-02 11:55:42,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1753,1360,0,0,OK
3429,2025-12-02 11:55:41,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1392,1749,1360,0,0,OK
3428,2025-12-02 11:55:40,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1392,1749,1360,0,0,OK
3427,2025-12-02 11:55:39,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1750,1362,0,0,OK
3426,2025-12-02 11:55:38,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1385,1752,1364,0,0,OK
3425,2025-12-02 11:55:37,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1756,1362,0,0,OK
3424,2025-12-02 11:55:36,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1746,1362,0,0,OK
3423,2025-12-02 11:55:35,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1746,1362,0,0,OK
3422,2025-12-02 11:55:34,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1388,1746,1363,0,0,OK
3421,2025-12-02 11:55:33,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1755,1357,0,0,OK
3420,2025-12-02 11:55:32,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1757,1361,0,0,OK
3419,2025-12-02 11:55:31,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1745,1360,0,0,OK
3418,2025-12-02 11:55:30,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1383,1746,1363,0,0,OK
3417,2025-12-02 11:55:29,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1747,1356,0,0,OK
3416,2025-12-02 11:55:28,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1384,1750,1360,0,0,OK
3415,2025-12-02 11:55:27,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1390,1746,1361,0,0,OK
3414,2025-12-02 11:55:26,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1390,1749,1359,0,0,OK
3413,2025-12-02 11:55:25,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1380,1749,1359,0,0,OK
3412,2025-12-02 11:55:24,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1386,1750,1359,0,0,OK
3411,2025-12-02 11:55:23,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1391,1751,1359,0,0,OK
3410,2025-12-02 11:55:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1387,1751,1362,0,0,OK
3409,2025-12-02 11:55:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1389,1756,1360,0,0,OK
3408,2025-12-02 11:55:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1392,1749,1355,0,0,OK
